module,key,english,lao,priority
"tasksManagement","tasksManagement.task.status.COMPLETED","COMPL\xc9T\xc9","",1
"tasksManagement","tasksManagement.task.status.FAILED","\xc9CHEC","",1
"tasksManagement","tasksManagement.task.status.RECEIVED","RE\xc7U","",1
"tasksManagement","tasksManagement.task.type.create","Cr\xe9er","",1
"tasksManagement","tasksManagement.task.type.payroll_delete","Supprimer la paie","",1
"tasksManagement","tasksManagement.task.type.update","Mise \xe0 jour","",1
"tasksManagement","tasksManagement.TaskExecutorsPicker.label","Ex\xe9cutants de t\xe2ches","",1
"tasksManagement","tasksManagement.TaskExecutorsPicker.placeholder","Recherche d'un ex\xe9cuteur de t\xe2ches...","",1
"tasksManagement","tasksManagement.taskGroup.code","Code","",1
"tasksManagement","tasksManagement.taskGroup.create.mutationLabel","Cr\xe9er un groupe de travail {id}","",1
"tasksManagement","tasksManagement.taskGroup.delete.confirm.message","\xcates-vous s\xfbr de vouloir supprimer le groupe de travail ?","",1
"tasksManagement","tasksManagement.taskGroup.delete.confirm.title","Supprimer le groupe de t\xe2ches {code}","",1
"tasksManagement","tasksManagement.taskGroup.delete.mutationLabel","Supprimer le groupe de t\xe2ches {id}","",1
"tasksManagement","tasksManagement.taskGroup.detailsPage.title","Groupe de travail {code}","",1
"tasksManagement","tasksManagement.taskGroup.placeholder","Non attribu\xe9","",1
"tasksManagement","tasksManagement.taskGroup.searcherResultsTitle","{taskGroupsTotalCount} Groupes de t\xe2ches trouv\xe9s","",1
"tasksManagement","tasksManagement.taskGroup.update.mutationLabel","Mettre \xe0 jour le groupe de travail {id}","",1
"tasksManagement","tasksManagement.taskHistory.searcherResultsTitle","{taskHistoryTotalCount} T\xe2ches historiques trouv\xe9es","",1
"tasksManagement","tasksManagement.tasks.changelog.close","Fermer","",1
"tasksManagement","tasksManagement.tasksMainMenu","Gestion des t\xe2ches","",1
"tasksManagement","tasksManagement.TaskSourcePicker.label","Sources des t\xe2ches","",1
"tasksManagement","tasksManagement.TaskSourcePicker.placeholder","Recherche de sources de t\xe2ches...","",1
"tasksManagement","tasksManagement.viewDetailsButton.tooltip","Voir les d\xe9tails","",1
"tools","tools.ExtractsPage.ClaimsUploadBlock.ResultDialog.okBtn","OK","",1
"tools","tools.ExtractsPage.ClaimsUploadBlock.ResultDialog.title","T\xe9l\xe9versement des prestations effectu\xe9","",1
"tools","tools.ExtractsPage.ClaimsUploadBlock.title","T\xe9l\xe9verser les prestations","",1
"tools","tools.ExtractsPage.DownloadMasterData.title","T\xe9l\xe9charger les donn\xe9es de base","",1
"tools","tools.ExtractsPage.EnrollmentsUploadBlock.ResultDialog.okBtn","OK","",1
"tools","tools.ExtractsPage.EnrollmentsUploadBlock.ResultDialog.title","T\xe9l\xe9chargement des adh\xe9sions effectu\xe9","",1
"tools","tools.ExtractsPage.EnrollmentsUploadBlock.title","T\xe9l\xe9verser les adh\xe9sions","",1
"tools","tools.ExtractsPage.FeedbacksUploadBlock.ResultDialog.okBtn","OK","",1
"tools","tools.ExtractsPage.FeedbacksUploadBlock.ResultDialog.success","Succ\xe8s","",1
"tools","tools.ExtractsPage.FeedbacksUploadBlock.ResultDialog.title","T\xe9l\xe9chargement des retours effectu\xe9s","",1
"tools","tools.ExtractsPage.FeedbacksUploadBlock.title","T\xe9l\xe9verser les retours","",1
"tools","tools.ExtractsPage.FeedbacksUploadBlock.uploadBtn","T\xe9l\xe9verser","",1
"tools","tools.ExtractsPage.OfficerDownloadBlock.downloadFeedbacksBtn","T\xe9l\xe9charger les retours","",1
"tools","tools.ExtractsPage.OfficerDownloadBlock.title","T\xe9l\xe9charger les donn\xe9es pour l'agent","",1
"tools","tools.ExtractsPage.RenewalsUploadBlock.ResultDialog.okBtn","OK","",1
"tools","tools.ExtractsPage.RenewalsUploadBlock.ResultDialog.title","T\xe9l\xe9versement des renouvellements effectu\xe9","",1
"tools","tools.ExtractsPage.RenewalsUploadBlock.title","T\xe9l\xe9verser les renouvellements","",1
"tools","tools.ExtractsPage.ResultDialog.okBtn","Ok","",1
"tools","tools.GenerateReportPicker.cancelBtn","Annuler","",1
"tools","tools.GenerateReportPicker.title","Configurer la g\xe9n\xe9ration de rapport","",1
"tools","tools.mainMenu","Outils","",1
"tools","tools.menu.emails","Param\xe8tres des e-mails","",1
"tools","tools.menu.extracts","Extraits","",1
"tools","tools.menu.feedbacks","Saisie des retours d'information","",1
"tools","tools.menu.funding","Financement","",1
"tools","tools.menu.registers","Registres","",1
"tools","tools.menu.renewals","Renouvellement des Polices","",1
"tools","tools.menu.reports","Rapports","",1
"tools","tools.menu.utilities","Sauvegardes","",1
"tools","tools.registers_diagnoses_perms","Tools | Diagnoses","",1
"tools","tools.RegistersPage.cancelBtn","Annuler","",1
"tools","tools.RegistersPage.diagnoses.downloadLabel","T\xe9l\xe9charger les diagnostics","",1
"tools","tools.RegistersPage.diagnoses.uploadLabel","T\xe9l\xe9verser les diagnostics","",1
"tools","tools.RegistersPage.diagnosesBlockTitle","Diagnostics","",1
"tools","tools.RegistersPage.UploadDialog.confirmDiagnoses","Voulez-vous vraiment t\xe9l\xe9verser une nouvelle liste de diagnostics ?","",1
"tools","tools.RegistersPage.UploadDialog.confirmHF","Voulez-vous vraiment t\xe9l\xe9verser une nouvelle liste de formations sanitaires ?","",1
"tools","tools.RegistersPage.UploadDialog.confirmInsurees","\xcates-vous s\xfbr de vouloir t\xe9l\xe9verser une nouvelle liste des assur\xe9s?","",1
"tools","tools.RegistersPage.UploadDialog.confirmItems","Voulez-vous vraiment t\xe9l\xe9verser une nouvelle liste de produits m\xe9dicaux ?","",1
"tools","tools.RegistersPage.UploadDialog.confirmLocations","Voulez-vous vraiment t\xe9l\xe9verser une nouvelle liste de  lieux ?","",1
"tools","tools.RegistersPage.UploadDialog.confirmServices","\xcates-vous s\xfbr de vouloir t\xe9l\xe9verser une nouvelle liste des actes?","",1
"tools","tools.RegistersPage.UploadDialog.created","Cr\xe9\xe9 :","",1
"tools","tools.RegistersPage.UploadDialog.deleted","Supprim\xe9 :","",1
"tools","tools.RegistersPage.UploadDialog.details","D\xe9tails:","",1
"tools","tools.RegistersPage.UploadDialog.errors","Erreurs :","",1
"tools","tools.RegistersPage.UploadDialog.failed","\xc9chou\xe9s :","",1
"tools","tools.RegistersPage.UploadDialog.failure","\xc9chec","",1
"tools","tools.RegistersPage.UploadDialog.invalid","Non valides :","",1
"tools","tools.RegistersPage.UploadDialog.message","Message:","",1
"tools","tools.RegistersPage.UploadDialog.okButton","Ok","",1
"tools","tools.RegistersPage.UploadDialog.sent","Envoy\xe9 :","",1
"tools","tools.RegistersPage.UploadDialog.skipped","Ignor\xe9s :","",1
"tools","tools.RegistersPage.UploadDialog.success","Succ\xe8s","",1
"tools","tools.RegistersPage.UploadDialog.title","T\xe9l\xe9verser le registre","",1
"tools","tools.RegistersPage.UploadDialog.updated","Mis \xe0 jour :","",1
"tools","tools.ReportDefinitionEditor.cancel","Annuler","",1
"tools","tools.ReportDefinitionEditor.resetToDefault","R\xe9tablir le r\xe9glage par d\xe9faut","",1
"tools","tools.ReportDefinitionEditor.title","Concepteur de rapports","",1
"tools","tools.ReportForm.title","Modification du rapport {name}","",1
"tools","tools.ReportForm.unknownReport","Rapport inconnu","",1
"tools","tools.ReportPicker.label","Rapport","",1
"tools","tools.ReportSearcher.editBtn","Modifier","",1
"tools","tools.ReportSearcher.moduleName","{module} Module","",1
"tools","tools.ReportSearcher.tableTitle","Rapports","",1
"tools","tools.strategyPicker.INSERT_UPDATE","Insertion et mise \xe0 jour","",1
"tools","tools.strategyPicker.INSERT_UPDATE_DELETE","Insertion, mise \xe0 jour et suppression","",1
"tools","tools.strategyPicker.UPDATE","Mise \xe0 jour","",1
"admin","admin.EnrolmentOfficerPicker.clearText","Clear","",2
"admin","admin.EnrolmentOfficerPicker.loadingText","Loading...","",2
"admin","admin.EnrolmentOfficerPicker.openText","Open","",2
"admin","admin.EnrolmentZonesPicker.table.municipality","Municipality","",2
"admin","admin.EnrolmentZonesPicker.table.newRow","Add a municipality","",2
"admin","admin.EnrolmentZonesPicker.table.villages","Villages","",2
"admin","admin.password.lowerCase","{count, plural, one {# lowercase letter} other {# lowercase letters}}","",2
"admin","admin.password.medium","Medium","",2
"admin","admin.password.minLength","at least {count} characters","",2
"admin","admin.password.numbers","{count, plural, one {# number} other {# numbers}}","",2
"admin","admin.password.requirements","Password must include: {requirements}.","",2
"admin","admin.password.specialCharacters","{count, plural, one {# special character} other {# special characters}}","",2
"admin","admin.password.strong","Password is strong.","",2
"admin","admin.password.upperCase","{count, plural, one {# uppercase letter} other {# uppercase letters}}","",2
"admin","admin.password.veryStrong","Password is very strong.","",2
"admin","admin.password.weak","Weak","",2
"admin","admin.showHistory","Show historical values","",2
"admin","admin.user.confirmNewPassword","Confirm Password","",2
"admin","admin.user.districts","Districts","",2
"admin","admin.user.dob","Birth date","",2
"admin","admin.user.dobFrom","Birth date from","",2
"admin","admin.user.dobTo","Birth date to","",2
"admin","admin.user.email","Email","",2
"admin","admin.user.emailAlreadyTaken","User email already in use","",2
"admin","admin.user.emailFormatInvalid","Invalid email format","",2
"admin","admin.user.generatePassword","Generate Password","",2
"admin","admin.user.givenNames","Given names","",2
"admin","admin.user.language","Interface Language","",2
"admin","admin.user.newPassword","New Password","",2
"admin","admin.user.openNewTab","Open in new tab","",2
"admin","admin.user.otherNames","admin.user.lastName","",2
"admin","admin.user.password","Password","",2
"admin","admin.user.phone","Phone","",2
"admin","admin.user.regions","Regions","",2
"admin","admin.user.usernameAlreadyTaken","Username already in use","",2
"admin","admin.user.UserOverview.newTitle","New User","",2
"admin","admin.user.userRoles","User role(s)","",2
"admin","admin.user.userSummaries","{count} user(s) found","",2
"admin","admin.user.userTypes","User type(s)","",2
"admin","admin.user.userTypes.CLAIM_ADMIN","Claim admin","",2
"admin","admin.user.userTypes.INTERACTIVE","Interactive","",2
"admin","admin.user.userTypes.null","Any","",2
"admin","admin.user.userTypes.OFFICER","Enrolment Officer","",2
"admin","admin.user.worksTo","Works to","",2
"admin","admin.UserFilter.showHistory","Show History","",2
"admin","admin.UserMasterPanel.language.null","Select a language","",2
"admin","admin.UserMasterPanel.loginDetailsTitle","Login Details","",2
"admin","admin.UserPicker.clearText","Clear","",2
"admin","admin.UserPicker.loadingText","Loading...","",2
"admin","admin.UserPicker.null","Any","",2
"admin","admin.UserPicker.openText","Open","",2
"calculation","calculation.gql_query_calculation_rule_perms","Calculation | Query Calculation Rule","",2
"calculation","calculation.validationFailed","Value validation failed","",2
"claim","claim.adjustment","Adjustment","",2
"claim","claim.approved","Approved","",2
"claim","claim.attachFile","A referral claim requires an attachment.","",2
"claim","claim.attachment.defineDocument","Upload a file or clean the attachment","",2
"claim","claim.attachment.definePredefinedType","You must define the the General Type first and then select the Predefined Type or clean the attachment","",2
"claim","claim.attachment.missingDocument","Missing Document","",2
"claim","claim.attachment.missingPredefinedType","Missing predefined Type","",2
"claim","claim.attachmentGeneralType","General Type","",2
"claim","claim.attachmentGeneralType.FILE","FILE","",2
"claim","claim.attachmentGeneralType.null","Both","",2
"claim","claim.attachmentGeneralType.URL","URL","",2
"claim","claim.attachmentType.Bill","Bill","",2
"claim","claim.attachmentType.Medical","Medical","",2
"claim","claim.attachmentType.null","Any","",2
"claim","claim.balance","Balance","",2
"claim","claim.BypassClaimReview.mutationLabel","Bypass claim {code} review","",2
"claim","claim.BypassClaimsReview.mutationLabel","Bypassed {count} claims review","",2
"claim","claim.calculateAge.util.days","Day(s)","",2
"claim","claim.calculateAge.util.months","Month(s)","",2
"claim","claim.calculateAge.util.weeks","Week(s)","",2
"claim","claim.calculateAge.util.years","Year(s)","",2
"claim","claim.careType","In/out-patient","",2
"claim","claim.careType.IPD","IPD","",2
"claim","claim.careType.null","Any","",2
"claim","claim.careType.OPD","OPD","",2
"claim","claim.ClaimAdminPicker.null","Any","",2
"claim","claim.claimAttachment.action"," ","",2
"claim","claim.claimAttachment.generalType","General Type","",2
"claim","claim.claimAttachment.predefinedType","Predefined Type","",2
"claim","claim.claimAttachment.type","Type","",2
"claim","claim.ClaimChildPanel.quantity.error","Quantity has to be greater than 0","",2
"claim","claim.ClaimChildPanel.review.approveAll","Approve all","",2
"claim","claim.ClaimChildPanel.review.rejectAll","Reject all","",2
"claim","claim.claimed","Claimed","",2
"claim","claim.ClaimFilter.claimAdmin","Claim Administrator","",2
"claim","claim.ClaimFilter.claimedAbove","Claimed More Than","",2
"claim","claim.ClaimFilter.claimedUnder","Claimed Less Than","",2
"claim","claim.ClaimFilter.district","District","",2
"claim","claim.ClaimFilter.healthFacility","Health Facility","",2
"claim","claim.ClaimFilter.insureeCHFID","Insuree No.","",2
"claim","claim.ClaimFilter.randomFilter.invalidAlert.message","Random filtering ({random}%) must be 1 or more, and maximum 100","",2
"claim","claim.ClaimFilter.randomFilter.zeroAlert.message","Random filtering {random}% of {totalCount} claims would provide an empty result!","",2
"claim","claim.ClaimFilter.region","Region","",2
"claim","claim.ClaimFilter.Reviews.random","Random Filter","",2
"claim","claim.ClaimFilter.Reviews.value","Claimed Amount Above","",2
"claim","claim.ClaimFilter.Reviews.variance","Claimed Amount Above Diagnosis Avg.","",2
"claim","claim.ClaimHistoryReport.district","District","",2
"claim","claim.ClaimHistoryReport.hf","Health Facility","",2
"claim","claim.ClaimHistoryReport.insuree","Insuree","",2
"claim","claim.ClaimHistoryReport.product","Product","",2
"claim","claim.ClaimHistoryReport.region","Region","",2
"claim","claim.ClaimMasterPanel.autogenerate","Autogenerated","",2
"claim","claim.ClaimMasterPanel.referHFLabel","Referal HF","",2
"claim","claim.ClaimMasterPanelExt.InsureeLastVisit.lastClaimAtFrom","Visit Date From","",2
"claim","claim.ClaimMasterPanelExt.InsureeLastVisit.lastClaimAtTo","Visit Date To","",2
"claim","claim.ClaimMasterPanelExt.restore","Restored from claim:","",2
"claim","claim.ClaimOfficerPicker.null","Any","",2
"claim","claim.ClaimPercentageReferralsReport.district","District","",2
"claim","claim.ClaimPercentageReferralsReport.region","Region","",2
"claim","claim.ClaimsOverviewReport.district","District","",2
"claim","claim.ClaimsOverviewReport.hf","Health Facility","",2
"claim","claim.ClaimsOverviewReport.product","Product","",2
"claim","claim.ClaimsOverviewReport.region","Region","",2
"claim","claim.ClaimsPrimaryOperationalIndicators.district","District","",2
"claim","claim.ClaimsPrimaryOperationalIndicators.hf","Health Facility","",2
"claim","claim.ClaimsPrimaryOperationalIndicators.month","Month","",2
"claim","claim.ClaimsPrimaryOperationalIndicators.product","Product","",2
"claim","claim.ClaimsPrimaryOperationalIndicators.quarter","Quarter","",2
"claim","claim.ClaimsPrimaryOperationalIndicators.quarter.1","Q1","",2
"claim","claim.ClaimsPrimaryOperationalIndicators.quarter.2","Q2","",2
"claim","claim.ClaimsPrimaryOperationalIndicators.quarter.3","Q3","",2
"claim","claim.ClaimsPrimaryOperationalIndicators.quarter.4","Q4","",2
"claim","claim.ClaimsPrimaryOperationalIndicators.quarter.null","Any","",2
"claim","claim.ClaimsPrimaryOperationalIndicators.region","Region","",2
"claim","claim.ClaimsPrimaryOperationalIndicators.year","Year","",2
"claim","claim.claimSummaries","{count} Claims Found","",2
"claim","claim.claimSummaries.approved","Approved","",2
"claim","claim.claimSummaries.claimAttachments"," ","",2
"claim","claim.claimSummaries.claimed","Claimed","",2
"claim","claim.claimSummaries.healthFacility","Health Facility","",2
"claim","claim.claimSummaries.insuree","Insuree","",2
"claim","claim.claimSummaries.markBypassedReview","Bypass Review","",2
"claim","claim.claimSummaries.markDeliveredReview","Review Delivered","",2
"claim","claim.claimSummaries.markSelectedForReview","Select For Review","",2
"claim","claim.claimSummaries.markSkippedReview","Skip Review","",2
"claim","claim.claimSummaries.openNewTab"," ","",2
"claim","claim.claimSummaries.pre-authorization","Pre-auth.","",2
"claim","claim.claimSummaries.processSelected","Process Selected","",2
"claim","claim.claimSummaries.selection.approved","Σ {approved}","",2
"claim","claim.claimSummaries.selection.claimed","Σ {claimed}","",2
"claim","claim.claimSummaries.selection.count","Selected {count} claim(s)","",2
"claim","claim.codeTaken","Claim code already exists","",2
"claim","claim.DeliverClaimReview.mutationLabel","Deliver claim {code} review","",2
"claim","claim.DeliverClaimReviews.mutationLabel","Delivered {count} claims review","",2
"claim","claim.explanation","Explanation","",2
"claim","claim.gql_mutation_bypass_claim_review_perms","Claim | Mutation Bypass Claim Review","",2
"claim","claim.gql_mutation_deliver_claim_review_perms","Claim | Mutation Deliver Claim Review","",2
"claim","claim.gql_mutation_load_claims_perms","Claim | Mutation Load Claims","",2
"claim","claim.gql_mutation_process_claims_perms","Claim | Mutation Process Claims","",2
"claim","claim.gql_mutation_restore_claims_perms","Claim | Mutation Restore Claims","",2
"claim","claim.gql_mutation_select_claim_review_perms","Claim | Mutation Select Claim Review","",2
"claim","claim.gql_mutation_skip_claim_review_perms","Claim | Mutation Skip Claim Review","",2
"claim","claim.gql_query_claims_perms","Claim | Query Claims","",2
"claim","claim.guaranteeId","Guarantee No.","",2
"claim","claim.itemsPricelist.missing","No items prices list registered for health facility","",2
"claim","claim.justification","justification","",2
"claim","claim.justification.1","Included in opd","",2
"claim","claim.justification.128","Major surgery","",2
"claim","claim.justification.16","Sergical package","",2
"claim","claim.justification.2","Er","",2
"claim","claim.justification.32","Adjusted for the minor","",2
"claim","claim.justification.4","Perday","",2
"claim","claim.justification.64","Intermediate","",2
"claim","claim.justification.8","Icu","",2
"claim","claim.justification.null","Any","",2
"claim","claim.medicalItem","Medical Item","",2
"claim","claim.medicalService","Medical Service","",2
"claim","claim.missingAttachment","Missing Attachment","",2
"claim","claim.patientCondition","Patient's condition at discharge","",2
"claim","claim.patientCondition.D","Deceased","",2
"claim","claim.patientCondition.E","Escaped","",2
"claim","claim.patientCondition.H","Healed","",2
"claim","claim.patientCondition.null","Select condition","",2
"claim","claim.patientCondition.R","Referral","",2
"claim","claim.preAuthorization","Pre-Authorization Required","",2
"claim","claim.preAuthorization.false","No","",2
"claim","claim.preAuthorization.null","Any","",2
"claim","claim.preAuthorization.true","Yes","",2
"claim","claim.ProcessClaim.mutationLabel","Process claim {code}","",2
"claim","claim.ProcessClaims.mutationLabel","Process {count} claims","",2
"claim","claim.rejectionReason","Rejection Reason","",2
"claim","claim.rejectionReason.-1","Rejected by a medical officer","",2
"claim","claim.rejectionReason.0","Accepted","",2
"claim","claim.rejectionReason.1","Item/Service not in the registers of medical items/services","",2
"claim","claim.rejectionReason.10","Item/Service doesn’t comply with type of care constraint","",2
"claim","claim.rejectionReason.11","Maximum number of in-patient admissions exceeded","",2
"claim","claim.rejectionReason.12","Maximum number of out-patient visits exceeded","",2
"claim","claim.rejectionReason.13","Maximum number of consultations exceeded","",2
"claim","claim.rejectionReason.14","Maximum number of surgeries exceeded","",2
"claim","claim.rejectionReason.15","Maximum number of deliveries exceeded","",2
"claim","claim.rejectionReason.16","Maximum number of provisions of item/service exceeded","",2
"claim","claim.rejectionReason.17","Item/service cannot be covered within waiting period","",2
"claim","claim.rejectionReason.18","N/A","",2
"claim","claim.rejectionReason.19","Maximum number of antenatal contacts exceeded","",2
"claim","claim.rejectionReason.2","Item/Service not in the pricelists associated with the health facility","",2
"claim","claim.rejectionReason.3","Item/Service is not covered by an active policy of the patient","",2
"claim","claim.rejectionReason.4","Item/Service doesn’t comply with limitations on patients (men/women, adults/children)","",2
"claim","claim.rejectionReason.5","Item/Service doesn’t comply with frequency constraint","",2
"claim","claim.rejectionReason.6","Item/Service duplicated","",2
"claim","claim.rejectionReason.7","Not valid insurance number","",2
"claim","claim.rejectionReason.8","Diagnosis code not in the current list of diagnoses","",2
"claim","claim.rejectionReason.9","Target date of provision of health care invalid","",2
"claim","claim.rejectionReason.null"," ","",2
"claim","claim.SelectClaimForReview.mutationLabel","Select claim {code} for review","",2
"claim","claim.SelectClaimsForReview.mutationLabel","Selected {count} claims for review","",2
"claim","claim.servicesPricelist.missing","No services prices list registered for health facility","",2
"claim","claim.showRestored","Show Restored","",2
"claim","claim.SkipClaimReview.mutationLabel","Skip claim {code} review","",2
"claim","claim.SkipClaimsReview.mutationLabel","Skipped {count} claims review","",2
"claim","claim.sn","SN","",2
"claim","claim.url.validation.error","URL Validation Error","",2
"claim","claim.url.validation.generalError","Something when wrong when validating URL...","",2
"claim","claim.url.validation.invalidURL","Invalid URL format.","",2
"claim","claim.valuated","Adjusted","",2
"claim_batch","claim_batch.account_preview_perms","Claim Batch | Account Preview","",2
"claim_batch","claim_batch.accountType","Type","",2
"claim_batch","claim_batch.accountType.1","Yearly","",2
"claim_batch","claim_batch.accountType.12","Monthly","",2
"claim_batch","claim_batch.accountType.4","Quarterly","",2
"claim_batch","claim_batch.accountType.null","Any","",2
"claim_batch","claim_batch.BatchRun","Batch Run ({location})","",2
"claim_batch","claim_batch.BatchRun.errorDetail","No data in selected batch run","",2
"claim_batch","claim_batch.BatchRunPicker.null","Any","",2
"claim_batch","claim_batch.batchRunSummaries.careType","Care Type","",2
"claim_batch","claim_batch.batchRunSummaries.index","Index","",2
"claim_batch","claim_batch.batchRunSummaries.month","Month","",2
"claim_batch","claim_batch.batchRunSummaries.product","Product","",2
"claim_batch","claim_batch.batchRunSummaries.year","Year","",2
"claim_batch","claim_batch.BatchRunWithLocationPicker","Batch Run","",2
"claim_batch","claim_batch.BatchRunWithLocationPicker.emptyLabel"," ","",2
"claim_batch","claim_batch.BatchRunWithLocationPicker.null","Any","",2
"claim_batch","claim_batch.gql_mutation_process_batch_perms","Claim Batch | Mutation Process Batch","",2
"claim_batch","claim_batch.gql_query_batch_runs_perms","Claim Batch | Query Batch Runs","",2
"claim_batch","claim_batch.groupBy","Group By","",2
"claim_batch","claim_batch.groupBy.H","Health Facility","",2
"claim_batch","claim_batch.groupBy.P","Product","",2
"claim_batch","claim_batch.previewer.showClaims","Show claims","",2
"claim_batch","claim_batch.processBatch.confirm.message","Are you sure you want to process batches for {location}, {month} {year}?","",2
"claim_batch","claim_batch.processBatch.mutationLabel","Batch Process - {location}, {month} {year}","",2
"claim_batch","claim_batch.regions.country","National","",2
"claim_batch","claim_batch.reports_capitation_payment_perms","Claim Batch | Capitation Payment","",2
"contract","contract.amendContract.confirm.message","Are you sure you want to amend Contract {label}?","",2
"contract","contract.amendContract.mutationLabel","Amendment n\xb0{amendment} of {contract}","",2
"contract","contract.amendment","Amendment","",2
"contract","contract.amount","Amount","",2
"contract","contract.amountDue","Amount Due","",2
"contract","contract.amountFrom","Amount from","",2
"contract","contract.amountRectified","Amount Rectified","",2
"contract","contract.amountTo","Amount to","",2
"contract","contract.any","Any","",2
"contract","contract.approveAll","Approve all negotiable contracts","",2
"contract","contract.approveContract.confirm.message","Are you sure you want to approve Contract {label}?","",2
"contract","contract.approveContract.mutationLabel","Approve Contract {label}","",2
"contract","contract.approveContractAll.confirm.message","Are you sure you want to approve all negotiable Contracts?","",2
"contract","contract.approveContractAll.mutationLabel","Approve all Contracts","",2
"contract","contract.approveContractBulk.confirm.message.unapprovableEmpty","Are you sure you want to approve {contracts} Contract(s)?","",2
"contract","contract.approveContractBulk.mutationLabel","Approve {count} Contract(s)","",2
"contract","contract.approveSelected","Approve selected","",2
"contract","contract.benefitPlan","Insurance Product","",2
"contract","contract.calculation","Calculation Parameter","",2
"contract","contract.codeTaken","Contract code already exists","",2
"contract","contract.contract","Contract","",2
"contract","contract.contractDetails.tabDisabledError","To start creating new Contract Details, you need to fill in General Information fields and click Save.","",2
"contract","contract.contracts.selection.count","{count} Contract(s) Selected","",2
"contract","contract.ContractStatePicker.counter","Counter","",2
"contract","contract.ContractStatePicker.disputed","Disputed","",2
"contract","contract.ContractStatePicker.draft","Draft","",2
"contract","contract.ContractStatePicker.effective","Effective","",2
"contract","contract.ContractStatePicker.executable","Executable","",2
"contract","contract.ContractStatePicker.executed","Executed","",2
"contract","contract.ContractStatePicker.negotiable","Negotiable","",2
"contract","contract.ContractStatePicker.offer","Offer","",2
"contract","contract.ContractStatePicker.requestForInformation","Request for information","",2
"contract","contract.ContractStatePicker.terminated","Terminated","",2
"contract","contract.contributionPlan","Contribution Plan","",2
"contract","contract.contributionPlanBundle","Contribution Plan Bundle","",2
"contract","contract.counterAll","Counter all negotiable contracts","",2
"contract","contract.counterContract.confirm.message","Are you sure you want to counter Contract {label}?","",2
"contract","contract.counterContract.mutationLabel","Counter Contract {label}","",2
"contract","contract.counterContractAll.confirm.message","Are you sure you want to counter all negotiable Contracts?","",2
"contract","contract.counterContractAll.mutationLabel","Counter all Contracts","",2
"contract","contract.counterContractBulk.confirm.message.unapprovableEmpty","Are you sure you want to counter {contracts} Contract(s)?","",2
"contract","contract.counterContractBulk.mutationLabel","Counter {count} Contract(s)","",2
"contract","contract.counterSelected","Counter selected","",2
"contract","contract.emptyLabel"," ","",2
"contract","contract.gql_mutation_amend_contract_perms","Contract | Mutation Amend Contract","",2
"contract","contract.gql_mutation_amend_contract_policyholder_portal_perms","Contract | Mutation Amend Contract Policyholder Portal","",2
"contract","contract.gql_mutation_approve_ask_for_change_contract_perms","Contract | Mutation Approve Ask For Change Contract","",2
"contract","contract.gql_mutation_approve_payments_perms","Contract | Mutation Approve Payments","",2
"contract","contract.gql_mutation_renew_contract_perms","Contract | Mutation Renew Contract","",2
"contract","contract.gql_query_contract_perms","Contract | Query Contract","",2
"contract","contract.gql_query_contract_policyholder_portal_perms","Contract | Query Contract Policyholder Portal","",2
"contract","contract.gql_query_payment_perms","Contract | Query Payment","",2
"contract","contract.insuree","Insuree","",2
"contract","contract.insureeChfId","Insuree No.","",2
"contract","contract.mandatoryFieldsEmptyError","* These fields are required","",2
"contract","contract.paymentReference","Payment Reference","",2
"contract","contract.state","State","",2
"contribution","contribution.alreadyUsed","Receipt already in use for product {productCode}","",2
"contribution","contribution.amount","Amount","",2
"contribution","contribution.amount_Gte","Amount above","",2
"contribution","contribution.amount_Lte","Amount under","",2
"contribution","contribution.category","Contribution Category","",2
"contribution","contribution.category.contribution","Contribution","",2
"contribution","contribution.category.null","Any","",2
"contribution","contribution.category.photoFee","Photo Fee","",2
"contribution","contribution.ContributionsDistributionReport.month","Month","",2
"contribution","contribution.ContributionsDistributionReport.product","Product","",2
"contribution","contribution.ContributionsDistributionReport.year","Year","",2
"contribution","contribution.contributionSummaries","{count} contributions Found","",2
"contribution","contribution.familySummaries.dob","Head Birth Date","",2
"contribution","contribution.familySummaries.otherNames","Head Given Name","",2
"contribution","contribution.gql_query_premiums_perms","Contribution | Query Premiums","",2
"contribution","contribution.openNewTab","Open in new tab","",2
"contribution","contribution.openNewTabHead"," ","",2
"contribution","contribution.payer","Payer","",2
"contribution","contribution.PaymentCategoryOverviewReport.district","District","",2
"contribution","contribution.PaymentCategoryOverviewReport.product","Product","",2
"contribution","contribution.PaymentCategoryOverviewReport.region","Region","",2
"contribution","contribution.payType","Payment Type","",2
"contribution","contribution.payType.B","Bank Transfer","",2
"contribution","contribution.payType.C","Cash","",2
"contribution","contribution.payType.M","Mobile Phone","",2
"contribution","contribution.payType.null","Any","",2
"contribution","contribution.PoliciesPremiums","{count} Contributions","",2
"contribution","contribution.PoliciesPremiumsOfPolicy","{count} Contributions of Policy {policy}","",2
"contribution","contribution.policy","Policy n\xb0","",2
"contribution","contribution.policy.value","Policy value","",2
"contribution","contribution.PremiumCollectionReport.district","District","",2
"contribution","contribution.PremiumCollectionReport.paymentType","Payment Type","",2
"contribution","contribution.PremiumCollectionReport.paymentType.B","Bank transfer","",2
"contribution","contribution.PremiumCollectionReport.paymentType.C","Cash","",2
"contribution","contribution.PremiumCollectionReport.paymentType.M","Mobile phone","",2
"contribution","contribution.PremiumCollectionReport.paymentType.null","Any","",2
"contribution","contribution.PremiumCollectionReport.product","Product","",2
